                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.6508,                 2.5749,                 1.6913,                0.24975,                 0.1753,                0.13265,                0.07544,                 1.7159,                   2.52,                 1.8064,               0.007902,               0.007902,               0.007902
                     34,                 1.6548,                 2.5678,                 1.6999,                0.26884,                0.17859,                0.13532,                0.07674,                 1.7137,                 2.4871,                 1.7954,              0.0078364,              0.0078364,              0.0078364
                     35,                 1.6375,                 2.5609,                 1.6866,                0.27689,                0.17721,                 0.1382,                0.07876,                 1.7109,                  2.495,                 1.8012,              0.0077709,              0.0077709,              0.0077709
                     36,                 1.6389,                 2.5383,                 1.6843,                0.27617,                0.17813,                0.14086,                 0.0804,                 1.7083,                  2.479,                 1.7872,              0.0077053,              0.0077053,              0.0077053
                     37,                 1.6327,                 2.5202,                 1.6803,                0.26612,                0.18403,                0.14338,                0.08208,                 1.7002,                  2.456,                 1.7892,              0.0076397,              0.0076397,              0.0076397
                     38,                 1.6287,                 2.5156,                 1.6747,                0.28024,                 0.1872,                0.14756,                0.08373,                 1.6964,                 2.4523,                 1.7748,              0.0075742,              0.0075742,              0.0075742
                     39,                 1.6244,                 2.4943,                 1.6732,                0.28056,                0.18521,                  0.148,                0.08527,                 1.6925,                 2.4456,                 1.7761,              0.0075086,              0.0075086,              0.0075086
                     40,                 1.6222,                 2.4947,                 1.6674,                 0.2727,                0.19057,                0.15138,                0.08704,                 1.6904,                 2.4385,                 1.7722,               0.007443,               0.007443,               0.007443
                     41,                 1.6163,                 2.4636,                 1.6623,                0.31341,                0.19063,                0.15458,                0.08802,                 1.6845,                 2.4095,                 1.7665,              0.0073775,              0.0073775,              0.0073775
                     42,                 1.6148,                 2.4652,                 1.6566,                0.28273,                0.19098,                0.15386,                0.08872,                 1.6735,                 2.4154,                 1.7611,              0.0073119,              0.0073119,              0.0073119
