                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.8155,                 1.8299,                 1.9287,                0.50095,                0.21428,                0.21386,                0.09764,                 2.1196,                 2.2498,                 2.5488,             0.00098775,             0.00098775,             0.00098775
                     34,                 1.7731,                 1.8127,                 1.9177,                 0.5173,                 0.2612,                0.22261,                 0.0966,                 2.0825,                 2.2519,                 2.5804,             0.00097955,             0.00097955,             0.00097955
                     35,                 1.7496,                 1.7731,                 1.8743,                0.49892,                0.32406,                0.23173,                0.09911,                 2.0428,                  2.372,                  2.507,             0.00097136,             0.00097136,             0.00097136
                     36,                 1.7959,                    1.8,                 1.9055,                0.54753,                0.28584,                0.26665,                0.11915,                 2.0145,                 2.1842,                 2.5382,             0.00096316,             0.00096316,             0.00096316
                     37,                 1.7742,                 1.7191,                 1.8631,                0.43725,                0.23753,                 0.1773,                0.08007,                 2.0765,                 2.4897,                 2.5336,             0.00095497,             0.00095497,             0.00095497
                     38,                 1.7402,                 1.7191,                 1.8578,                 0.5434,                0.24897,                0.23735,                0.10607,                 2.0766,                 2.3006,                 2.5561,             0.00094677,             0.00094677,             0.00094677
                     39,                 1.7311,                 1.6874,                 1.8397,                0.60249,                0.20678,                0.23341,                0.10467,                 1.9971,                 2.2452,                 2.4656,             0.00093858,             0.00093858,             0.00093858
                     40,                 1.7266,                 1.6924,                 1.8352,                0.53173,                0.26566,                0.24515,                0.11116,                 2.0628,                 2.3772,                 2.5375,             0.00093038,             0.00093038,             0.00093038
                     41,                 1.7348,                 1.7026,                 1.8579,                0.55914,                0.30376,                0.26376,                0.11657,                 2.0519,                 2.1835,                 2.5163,             0.00092219,             0.00092219,             0.00092219
                     42,                 1.7279,                 1.7092,                 1.8488,                0.53642,                 0.3468,                0.27061,                0.12068,                 2.0307,                 2.1468,                 2.5202,             0.00091399,             0.00091399,             0.00091399
                     43,                 1.7309,                 1.6609,                 1.8258,                0.51588,                0.26452,                0.25167,                0.11731,                 1.9969,                 2.1543,                 2.4772,             0.00090579,             0.00090579,             0.00090579
                     44,                 1.7193,                 1.6884,                 1.8385,                0.55747,                0.21702,                  0.213,                 0.0983,                 2.1465,                 2.4311,                 2.5623,              0.0008976,              0.0008976,              0.0008976
                     45,                 1.6775,                 1.6234,                 1.7905,                0.51836,                0.26909,                0.24289,                 0.0958,                 2.0887,                 2.3934,                 2.5796,              0.0008894,              0.0008894,              0.0008894
                     46,                  1.719,                 1.6661,                 1.8337,                 0.5129,                0.28806,                0.25215,                0.11535,                 2.0965,                 2.2033,                 2.5213,             0.00088121,             0.00088121,             0.00088121
