                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.5997,                 2.4126,                 1.6358,                0.29242,                0.20365,                0.16696,                0.09674,                 1.6631,                 2.3667,                 1.7317,              0.0071808,              0.0071808,              0.0071808
                     45,                 1.6031,                 2.4093,                 1.6391,                0.32059,                 0.2053,                0.16786,                0.09727,                 1.6635,                 2.3691,                 1.7293,              0.0071152,              0.0071152,              0.0071152
                     46,                 1.5923,                 2.3916,                 1.6338,                0.33163,                 0.2036,                0.17061,                0.09916,                 1.6616,                 2.3557,                 1.7312,              0.0070497,              0.0070497,              0.0070497
                     47,                 1.5846,                 2.3793,                 1.6268,                0.32487,                0.20747,                0.17287,                0.10091,                 1.6565,                 2.3405,                 1.7297,              0.0069841,              0.0069841,              0.0069841
                     48,                 1.5903,                 2.3686,                 1.6259,                0.31679,                0.21462,                 0.1756,                0.10241,                 1.6517,                 2.3247,                  1.719,              0.0069185,              0.0069185,              0.0069185
                     49,                 1.5886,                 2.3725,                 1.6278,                0.33458,                0.21302,                0.17755,                0.10395,                 1.6488,                 2.3211,                 1.7154,               0.006853,               0.006853,               0.006853
                     50,                 1.5871,                 2.3608,                 1.6267,                0.30955,                0.21206,                0.17923,                0.10503,                 1.6436,                 2.3106,                 1.7123,              0.0067874,              0.0067874,              0.0067874
                     51,                 1.5752,                 2.3371,                 1.6167,                0.32632,                0.21213,                0.18086,                0.10639,                 1.6408,                 2.3079,                 1.7079,              0.0067219,              0.0067219,              0.0067219
                     52,                 1.5761,                 2.3322,                 1.6146,                0.33197,                0.21158,                0.18163,                0.10636,                 1.6405,                 2.3062,                 1.7085,              0.0066563,              0.0066563,              0.0066563
                     53,                  1.576,                 2.3155,                 1.6116,                0.34404,                0.21001,                0.18076,                0.10617,                 1.6338,                 2.2944,                 1.7015,              0.0065907,              0.0065907,              0.0065907
                     54,                 1.5688,                 2.3073,                 1.6079,                 0.3398,                0.21578,                0.18376,                0.10819,                 1.6362,                 2.2868,                 1.7019,              0.0065252,              0.0065252,              0.0065252
                     55,                  1.566,                 2.3202,                 1.6099,                 0.3185,                0.21736,                0.18697,                0.10978,                 1.6307,                 2.2775,                 1.6968,              0.0064596,              0.0064596,              0.0064596
                     56,                 1.5608,                 2.2963,                 1.6015,                0.32584,                0.22255,                0.18957,                 0.1116,                 1.6324,                  2.271,                 1.7002,               0.006394,               0.006394,               0.006394
                     57,                 1.5544,                 2.2772,                 1.5934,                0.31882,                0.21873,                0.18974,                 0.1122,                  1.629,                 2.2626,                 1.6968,              0.0063285,              0.0063285,              0.0063285
                     58,                 1.5577,                 2.2868,                 1.5988,                0.32439,                0.21916,                0.19158,                0.11304,                 1.6256,                 2.2589,                  1.692,              0.0062629,              0.0062629,              0.0062629
                     59,                 1.5581,                 2.2865,                 1.5959,                0.31481,                 0.2249,                0.19141,                0.11323,                 1.6235,                 2.2581,                   1.69,              0.0061974,              0.0061974,              0.0061974
                     60,                 1.5507,                 2.2675,                 1.5889,                0.32346,                0.22116,                0.19307,                0.11394,                 1.6218,                 2.2571,                 1.6876,              0.0061318,              0.0061318,              0.0061318
                     61,                 1.5488,                 2.2593,                 1.5878,                 0.3241,                0.22322,                0.19483,                 0.1147,                 1.6231,                 2.2534,                 1.6865,              0.0060662,              0.0060662,              0.0060662
                     62,                  1.553,                 2.2513,                 1.5892,                0.30894,                0.22236,                0.19503,                0.11503,                 1.6216,                 2.2465,                 1.6868,              0.0060007,              0.0060007,              0.0060007
                     63,                 1.5418,                 2.2484,                 1.5883,                0.32624,                0.22555,                0.19619,                0.11602,                 1.6165,                 2.2421,                 1.6824,              0.0059351,              0.0059351,              0.0059351
                     64,                 1.5467,                 2.2393,                 1.5834,                0.33168,                0.22538,                0.19705,                0.11659,                 1.6172,                 2.2365,                  1.682,              0.0058695,              0.0058695,              0.0058695
                     65,                 1.5385,                 2.2249,                 1.5794,                 0.3245,                0.23176,                0.19895,                0.11807,                 1.6159,                 2.2325,                 1.6806,               0.005804,               0.005804,               0.005804
                     66,                 1.5375,                 2.2161,                 1.5778,                0.33227,                0.22946,                0.20078,                 0.1193,                 1.6138,                  2.223,                 1.6784,              0.0057384,              0.0057384,              0.0057384
                     67,                 1.5392,                 2.2223,                 1.5776,                0.33395,                0.22881,                0.20186,                0.11991,                 1.6117,                   2.22,                 1.6767,              0.0056728,              0.0056728,              0.0056728
                     68,                 1.5418,                 2.2104,                   1.58,                0.33314,                0.22933,                0.20322,                0.12045,                  1.609,                  2.214,                 1.6745,              0.0056073,              0.0056073,              0.0056073
                     69,                 1.5248,                 2.1891,                 1.5678,                0.33625,                0.23151,                0.20409,                0.12125,                 1.6079,                 2.2103,                 1.6712,              0.0055417,              0.0055417,              0.0055417
                     70,                 1.5275,                 2.1855,                 1.5661,                0.34178,                0.23021,                 0.2048,                0.12218,                 1.6056,                 2.2077,                 1.6704,              0.0054762,              0.0054762,              0.0054762
                     71,                 1.5206,                 2.1867,                 1.5678,                0.33817,                0.23231,                 0.2066,                0.12378,                 1.6053,                 2.2018,                 1.6705,              0.0054106,              0.0054106,              0.0054106
                     72,                 1.5211,                 2.1809,                 1.5674,                0.32596,                0.23325,                0.20742,                 0.1246,                 1.6046,                 2.1992,                 1.6695,               0.005345,               0.005345,               0.005345
