                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.8188,                 1.8459,                  1.929,                0.57006,                 0.3323,                0.27786,                 0.1227,                 2.0438,                 2.2218,                  2.525,             0.00098775,             0.00098775,             0.00098775
                     34,                 1.8074,                 1.7912,                  1.917,                 0.6835,                0.30324,                0.29146,                0.12486,                 2.0183,                 2.2113,                 2.5126,             0.00097955,             0.00097955,             0.00097955
                     35,                 1.7813,                 1.7744,                 1.8987,                 0.5147,                0.30735,                0.22022,                0.10184,                 2.0196,                 2.5158,                 2.5368,             0.00097136,             0.00097136,             0.00097136
                     36,                 1.8144,                 1.8048,                 1.9112,                0.58484,                0.26072,                0.25177,                0.10996,                 2.0274,                 2.2124,                 2.5352,             0.00096316,             0.00096316,             0.00096316
                     37,                  1.769,                 1.7334,                 1.8553,                0.50753,                0.26765,                0.25851,                0.11371,                 2.0097,                 2.1718,                 2.5152,             0.00095497,             0.00095497,             0.00095497
                     38,                   1.76,                 1.7302,                 1.8664,                0.56169,                0.26518,                0.26005,                0.11106,                 1.9114,                 2.1294,                 2.4088,             0.00094677,             0.00094677,             0.00094677
                     39,                 1.7495,                 1.7175,                 1.8483,                0.53669,                0.21114,                0.23339,                0.09655,                 2.0866,                  2.206,                 2.5373,             0.00093858,             0.00093858,             0.00093858
                     40,                 1.7439,                 1.7033,                 1.8385,                0.49825,                0.26748,                0.21358,                 0.0857,                  2.092,                 2.6092,                  2.553,             0.00093038,             0.00093038,             0.00093038
                     41,                 1.7622,                 1.7192,                  1.878,                0.58397,                0.25909,                0.26253,                0.11212,                 2.0354,                  2.213,                 2.4949,             0.00092219,             0.00092219,             0.00092219
                     42,                 1.7357,                 1.7094,                 1.8569,                0.52315,                0.28141,                0.26239,                0.10789,                 2.0286,                 2.1029,                 2.5491,             0.00091399,             0.00091399,             0.00091399
                     43,                 1.7368,                 1.6896,                 1.8299,                0.67928,                 0.2736,                0.30652,                0.13576,                  2.034,                   2.04,                 2.5091,             0.00090579,             0.00090579,             0.00090579
                     44,                 1.7329,                 1.6711,                 1.8456,                0.58561,                0.32919,                0.28211,                0.11612,                 1.9574,                  2.063,                 2.4188,              0.0008976,              0.0008976,              0.0008976
                     45,                 1.7197,                 1.6333,                 1.8218,                0.69893,                0.26195,                0.27361,                0.11287,                 2.0262,                 2.1571,                 2.5295,              0.0008894,              0.0008894,              0.0008894
                     46,                 1.7194,                  1.668,                 1.8344,                0.50421,                0.26162,                0.23421,                0.09796,                 2.0561,                 2.1698,                  2.498,             0.00088121,             0.00088121,             0.00088121
                     47,                  1.695,                 1.6349,                 1.8266,                0.49109,                  0.234,                0.24073,                  0.109,                  2.006,                 2.0613,                 2.5222,             0.00087301,             0.00087301,             0.00087301
                     48,                  1.677,                 1.5981,                 1.7884,                0.40873,                0.19542,                0.10357,                0.03992,                 2.2245,                  3.004,                 2.6802,             0.00086482,             0.00086482,             0.00086482
                     49,                 1.6635,                 1.5699,                 1.8031,                0.47549,                0.27711,                0.24274,                0.11399,                 1.9795,                 2.2055,                 2.4962,             0.00085662,             0.00085662,             0.00085662
                     50,                 1.6551,                 1.5903,                 1.7942,                0.53702,                0.23877,                0.25277,                0.11282,                 1.9123,                  2.086,                 2.3974,             0.00084843,             0.00084843,             0.00084843
