                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.7529,                 2.7998,                 1.8008,                0.24265,                0.14222,                 0.0998,                0.05178,                 1.8418,                 2.7627,                 1.9386,               0.007902,               0.007902,               0.007902
                     34,                 1.7551,                 2.7941,                 1.8053,                0.21584,                 0.1457,                0.10293,                 0.0535,                 1.8431,                 2.7471,                 1.9283,              0.0078364,              0.0078364,              0.0078364
                     35,                 1.7423,                 2.7862,                 1.7972,                0.27947,                 0.1437,                0.10502,                0.05433,                 1.8332,                 2.7397,                 1.9292,              0.0077709,              0.0077709,              0.0077709
                     36,                 1.7508,                 2.7702,                 1.7969,                0.26615,                0.14438,                0.10475,                0.05435,                 1.8339,                   2.75,                 1.9168,              0.0077053,              0.0077053,              0.0077053
                     37,                 1.7394,                 2.7505,                 1.7897,                0.26612,                0.14857,                0.10901,                0.05677,                 1.8318,                 2.7347,                 1.9251,              0.0076397,              0.0076397,              0.0076397
                     38,                 1.7386,                 2.7547,                 1.7859,                0.25628,                 0.1514,                0.11174,                0.05835,                 1.8181,                 2.6972,                 1.9048,              0.0075742,              0.0075742,              0.0075742
                     39,                 1.7369,                 2.7382,                 1.7847,                0.25886,                0.15217,                0.11026,                0.05792,                 1.8194,                 2.7026,                 1.9077,              0.0075086,              0.0075086,              0.0075086
                     40,                 1.7323,                 2.7376,                 1.7793,                0.26117,                0.15618,                0.11308,                0.05922,                  1.821,                  2.703,                 1.9103,               0.007443,               0.007443,               0.007443
                     41,                 1.7272,                 2.7105,                  1.775,                0.25121,                0.15689,                0.11404,                0.05976,                   1.82,                 2.7001,                 1.9031,              0.0073775,              0.0073775,              0.0073775
                     42,                 1.7327,                 2.7214,                 1.7707,                 0.2676,                 0.1543,                0.11505,                0.06122,                 1.8091,                  2.687,                 1.8959,              0.0073119,              0.0073119,              0.0073119
                     43,                 1.7261,                 2.7067,                 1.7729,                0.29708,                0.15386,                0.11621,                0.06162,                 1.8077,                 2.6845,                 1.9022,              0.0072464,              0.0072464,              0.0072464
                     44,                  1.721,                 2.6835,                 1.7634,                0.27619,                0.16057,                0.11914,                0.06285,                 1.8015,                  2.672,                 1.8938,              0.0071808,              0.0071808,              0.0071808
                     45,                 1.7257,                 2.6892,                 1.7669,                0.27282,                 0.1609,                0.12073,                0.06389,                 1.7977,                 2.6537,                 1.8877,              0.0071152,              0.0071152,              0.0071152
                     46,                 1.7161,                 2.6656,                 1.7591,                  0.274,                0.15776,                0.12184,                0.06455,                 1.8068,                  2.658,                 1.8871,              0.0070497,              0.0070497,              0.0070497
                     47,                 1.7087,                 2.6652,                 1.7554,                0.27488,                 0.1647,                0.12404,                0.06634,                 1.7955,                  2.643,                  1.884,              0.0069841,              0.0069841,              0.0069841
                     48,                 1.7148,                 2.6479,                 1.7535,                0.26947,                0.16795,                0.12522,                0.06679,                 1.7956,                  2.633,                 1.8793,              0.0069185,              0.0069185,              0.0069185
                     49,                 1.7162,                 2.6616,                 1.7569,                0.27747,                0.16773,                0.12712,                0.06735,                 1.7922,                 2.6269,                 1.8761,               0.006853,               0.006853,               0.006853
                     50,                 1.7161,                 2.6517,                 1.7575,                0.27118,                0.16722,                 0.1292,                0.06882,                 1.7866,                 2.6189,                 1.8725,              0.0067874,              0.0067874,              0.0067874
                     51,                 1.7072,                 2.6372,                 1.7504,                0.28279,                0.17015,                0.13075,                0.06956,                 1.7813,                 2.6118,                 1.8715,              0.0067219,              0.0067219,              0.0067219
                     52,                 1.7049,                 2.6283,                 1.7434,                0.27023,                 0.1673,                0.12885,                0.06908,                 1.7863,                 2.6171,                   1.87,              0.0066563,              0.0066563,              0.0066563
                     53,                 1.7068,                 2.6154,                 1.7433,                0.26682,                 0.1699,                0.13164,                0.07057,                 1.7837,                 2.6011,                 1.8683,              0.0065907,              0.0065907,              0.0065907
                     54,                 1.6991,                   2.61,                 1.7398,                  0.271,                0.17141,                0.13157,                0.07082,                 1.7779,                  2.594,                 1.8632,              0.0065252,              0.0065252,              0.0065252
                     55,                 1.6961,                  2.621,                 1.7421,                0.27966,                0.17092,                0.13431,                0.07212,                 1.7755,                 2.5854,                 1.8633,              0.0064596,              0.0064596,              0.0064596
