                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                 1.3965,                 1.1658,                 1.6025,                0.67889,                0.35712,                 0.3743,                0.19412,                 1.8711,                 1.6052,                 2.5017,             0.00068452,             0.00068452,             0.00068452
                     71,                 1.3696,                 1.1647,                 1.5886,                0.56774,                0.35256,                0.34191,                0.17528,                  1.859,                 1.5838,                 2.5132,             0.00067632,             0.00067632,             0.00067632
                     72,                 1.3722,                 1.1429,                 1.5654,                0.60321,                0.36378,                 0.3511,                0.17945,                 1.8548,                 1.5865,                 2.5408,             0.00066813,             0.00066813,             0.00066813
                     73,                 1.3287,                 1.1037,                  1.563,                0.56984,                0.35565,                0.34445,                0.17509,                 1.8591,                 1.6922,                 2.5561,             0.00065993,             0.00065993,             0.00065993
                     74,                 1.3486,                 1.1501,                 1.5928,                0.65908,                0.36005,                0.36532,                0.17814,                 1.9075,                  1.703,                 2.5907,             0.00065174,             0.00065174,             0.00065174
                     75,                 1.3368,                 1.1136,                 1.5516,                  0.584,                0.37331,                0.35285,                0.18529,                 1.8653,                 1.6621,                 2.5533,             0.00064354,             0.00064354,             0.00064354
                     76,                 1.3358,                 1.1023,                 1.5622,                 0.6501,                0.39508,                 0.3869,                0.19276,                 1.8291,                  1.584,                 2.5329,             0.00063535,             0.00063535,             0.00063535
                     77,                 1.3335,                 1.1187,                 1.5512,                0.66722,                0.44309,                 0.4048,                0.20592,                 1.8297,                 1.5442,                 2.5638,             0.00062715,             0.00062715,             0.00062715
                     78,                 1.3001,                 1.1639,                 1.5523,                0.65158,                0.43722,                0.39988,                0.20152,                 1.9093,                 1.6187,                 2.6008,             0.00061896,             0.00061896,             0.00061896
                     79,                 1.3083,                 1.0984,                 1.5622,                0.68669,                0.42873,                0.40213,                0.18952,                  1.923,                 1.6254,                 2.6334,             0.00061076,             0.00061076,             0.00061076
                     80,                  1.284,                 1.0821,                 1.5471,                0.58172,                0.40307,                0.37097,                0.17641,                  1.917,                  1.622,                 2.6276,             0.00060257,             0.00060257,             0.00060257
                     81,                 1.3022,                 1.0853,                 1.5676,                0.63911,                0.38386,                0.36263,                 0.1787,                 1.8813,                 1.6444,                 2.5741,             0.00059437,             0.00059437,             0.00059437
                     82,                 1.2815,                 1.0755,                 1.5409,                0.67047,                0.34394,                0.37145,                0.19119,                 1.8834,                 1.5843,                 2.6067,             0.00058618,             0.00058618,             0.00058618
                     83,                  1.255,                 1.0373,                 1.5325,                0.59353,                0.31636,                0.33897,                0.17679,                 1.8894,                 1.6699,                 2.5919,             0.00057798,             0.00057798,             0.00057798
                     84,                 1.2835,                 1.0795,                 1.5187,                0.34748,                0.34907,                 0.3473,                0.18388,                 1.8915,                 1.6541,                 2.5682,             0.00056978,             0.00056978,             0.00056978
                     85,                 1.2693,                 1.0453,                 1.5313,                0.64724,                0.41238,                0.38472,                0.19732,                 1.8922,                 1.6648,                 2.5923,             0.00056159,             0.00056159,             0.00056159
                     86,                 1.2858,                  1.055,                 1.5433,                0.65387,                0.34475,                0.36994,                0.19827,                 1.8523,                 1.5893,                 2.5357,             0.00055339,             0.00055339,             0.00055339
                     87,                  1.267,                 1.0289,                 1.5203,                0.63952,                0.39916,                0.39446,                0.19611,                 1.8768,                 1.5475,                 2.5862,              0.0005452,              0.0005452,              0.0005452
                     88,                 1.2519,                 1.0116,                  1.498,                0.36479,                0.43782,                0.39089,                0.19715,                 1.8988,                 1.5741,                 2.6497,               0.000537,               0.000537,               0.000537
                     89,                 1.2356,                0.99527,                  1.476,                 0.6961,                0.32997,                0.37034,                0.19631,                 1.8355,                  1.524,                  2.535,             0.00052881,             0.00052881,             0.00052881
                     90,                  1.245,                0.99123,                 1.4891,                0.70972,                0.39284,                0.39753,                0.20255,                 1.8232,                 1.6094,                 2.4912,             0.00052061,             0.00052061,             0.00052061
                     91,                  1.243,                0.99946,                 1.4957,                0.72815,                  0.374,                0.41325,                0.20938,                 1.8678,                  1.516,                 2.5685,             0.00051242,             0.00051242,             0.00051242
                     92,                 1.2187,                 1.0048,                 1.4817,                0.62434,                0.44751,                0.40115,                0.20624,                 1.8629,                 1.5424,                 2.5981,             0.00050422,             0.00050422,             0.00050422
                     93,                 1.2345,                0.99363,                 1.4815,                0.61275,                0.44359,                0.38726,                0.20826,                 1.7494,                 1.6966,                 2.4278,             0.00049603,             0.00049603,             0.00049603
                     94,                 1.2426,                 1.0372,                 1.5041,                0.62335,                0.42283,                0.36668,                0.19264,                 1.8709,                 1.6843,                 2.6569,             0.00048783,             0.00048783,             0.00048783
                     95,                 1.2214,                 0.9916,                 1.4836,                0.56783,                0.37289,                0.33522,                0.18073,                 1.8233,                 1.7088,                 2.6012,             0.00047964,             0.00047964,             0.00047964
                     96,                 1.2122,                0.96876,                 1.4667,                0.61006,                0.42455,                0.37973,                0.18879,                 1.8823,                  1.516,                 2.6603,             0.00047144,             0.00047144,             0.00047144
                     97,                 1.1987,                0.99055,                 1.4675,                 0.6052,                0.36691,                0.35362,                0.18497,                  1.918,                 1.6159,                 2.6912,             0.00046325,             0.00046325,             0.00046325
                     98,                 1.1775,                0.95564,                 1.4487,                0.65221,                 0.4452,                0.39232,                0.20051,                 1.9102,                 1.6132,                 2.6648,             0.00045505,             0.00045505,             0.00045505
                     99,                 1.1909,                0.99302,                 1.4538,                0.59899,                0.43336,                0.39484,                0.19688,                  1.865,                 1.6207,                 2.6527,             0.00044685,             0.00044685,             0.00044685
                    100,                 1.2134,                0.97221,                 1.4696,                0.57103,                0.41494,                0.35973,                0.19598,                 1.8314,                 1.7104,                 2.5798,             0.00043866,             0.00043866,             0.00043866
                    101,                 1.1982,                0.94523,                 1.4542,                  0.678,                0.42134,                0.38622,                0.19985,                 1.8861,                 1.6119,                 2.6439,             0.00043046,             0.00043046,             0.00043046
                    102,                 1.1923,                0.93375,                 1.4474,                0.67865,                0.45722,                0.41543,                0.21318,                  1.838,                 1.5167,                 2.5617,             0.00042227,             0.00042227,             0.00042227
                    103,                 1.1768,                0.92035,                 1.4419,                0.61946,                0.43225,                0.37716,                0.20634,                 1.8874,                 1.6148,                 2.6572,             0.00041407,             0.00041407,             0.00041407
                    104,                 1.1476,                 0.8999,                 1.4155,                0.76985,                0.32723,                0.40866,                0.20514,                 1.8758,                 1.6576,                 2.6598,             0.00040588,             0.00040588,             0.00040588
                    105,                 1.1768,                0.94338,                 1.4442,                0.65268,                0.40266,                 0.3861,                 0.2007,                 1.8797,                 1.5504,                 2.6669,             0.00039768,             0.00039768,             0.00039768
                    106,                 1.1521,                0.88759,                 1.4341,                0.61544,                0.42968,                0.38023,                0.20216,                 1.8826,                 1.6096,                 2.6713,             0.00038949,             0.00038949,             0.00038949
                    107,                 1.1409,                0.91142,                 1.4269,                0.67898,                0.39795,                 0.3971,                0.21168,                 1.8366,                 1.5675,                  2.636,             0.00038129,             0.00038129,             0.00038129
                    108,                 1.1506,                0.92963,                 1.4303,                0.66291,                0.40101,                0.39579,                0.20418,                 1.8668,                 1.5363,                 2.6495,              0.0003731,              0.0003731,              0.0003731
                    109,                 1.1464,                 0.9259,                 1.4304,                0.68095,                0.34143,                0.37994,                0.19848,                 1.8529,                 1.5809,                 2.6296,              0.0003649,              0.0003649,              0.0003649
                    110,                 1.1543,                0.92441,                  1.426,                0.61695,                0.47477,                0.39787,                0.20504,                 1.8696,                 1.5211,                 2.6413,             0.00035671,             0.00035671,             0.00035671
                    111,                  1.132,                0.89873,                 1.3969,                0.60863,                0.40716,                0.37635,                0.19697,                 1.8749,                  1.629,                 2.6224,             0.00034851,             0.00034851,             0.00034851
                    112,                 1.1286,                0.86251,                 1.4144,                0.67537,                0.38102,                0.38937,                0.20749,                 1.8435,                 1.5263,                 2.6411,             0.00034031,             0.00034031,             0.00034031
                    113,                 1.1318,                0.89964,                  1.431,                0.70844,                0.37405,                0.37892,                0.18688,                 1.8757,                 1.6347,                 2.7381,             0.00033212,             0.00033212,             0.00033212
                    114,                 1.1291,                0.85163,                 1.3914,                0.62828,                0.40127,                0.38754,                0.20072,                 1.8714,                 1.5526,                 2.6524,             0.00032392,             0.00032392,             0.00032392
                    115,                 1.1146,                0.87474,                  1.399,                0.65387,                0.42606,                 0.4049,                0.20674,                 1.8739,                  1.612,                 2.7306,             0.00031573,             0.00031573,             0.00031573
                    116,                 1.1287,                0.88131,                 1.4075,                 0.7207,                0.33272,                0.38821,                  0.204,                 1.8378,                 1.5738,                 2.7013,             0.00030753,             0.00030753,             0.00030753
                    117,                 1.1102,                0.86612,                 1.3761,                0.68089,                0.36637,                0.37915,                0.18959,                 1.9329,                 1.6425,                 2.7427,             0.00029934,             0.00029934,             0.00029934
                    118,                 1.0871,                0.85476,                 1.3955,                0.71356,                0.34595,                0.39601,                 0.2013,                  1.859,                 1.5345,                 2.7248,             0.00029114,             0.00029114,             0.00029114
                    119,                 1.1155,                0.85048,                 1.3713,                0.62703,                0.43136,                0.39846,                0.19801,                  1.906,                 1.5682,                 2.7623,             0.00028295,             0.00028295,             0.00028295
                    120,                 1.0741,                 0.8231,                 1.3697,                0.68505,                0.44626,                0.43185,                0.21562,                 1.8591,                 1.5428,                 2.7474,             0.00027475,             0.00027475,             0.00027475
                    121,                 1.0672,                   0.84,                 1.3619,                0.68175,                0.41948,                0.41841,                0.20659,                 1.8658,                 1.5631,                 2.7382,             0.00026656,             0.00026656,             0.00026656
                    122,                 1.0992,                0.84963,                 1.3815,                0.69249,                0.36105,                 0.3968,                0.21057,                 1.8538,                 1.5526,                 2.7477,             0.00025836,             0.00025836,             0.00025836
                    123,                 1.0695,                0.80642,                 1.3427,                0.64994,                0.46068,                0.42155,                0.21728,                 1.8268,                   1.52,                 2.7306,             0.00025017,             0.00025017,             0.00025017
                    124,                 1.0942,                0.82691,                 1.3701,                0.63051,                0.39292,                 0.4052,                0.20797,                 1.8649,                 1.6689,                 2.7492,             0.00024197,             0.00024197,             0.00024197
                    125,                 1.0713,                0.81705,                 1.3697,                0.60688,                0.46669,                0.40338,                0.20208,                 1.8418,                 1.6344,                  2.775,             0.00023377,             0.00023377,             0.00023377
                    126,                 1.0976,                 0.8395,                 1.3749,                 0.6585,                0.41634,                0.40292,                0.20637,                 1.8668,                 1.5983,                 2.7389,             0.00022558,             0.00022558,             0.00022558
                    127,                 1.0703,                0.79633,                 1.3502,                0.61483,                 0.4672,                0.40421,                0.20839,                 1.8513,                 1.6008,                 2.7087,             0.00021738,             0.00021738,             0.00021738
                    128,                   1.04,                0.75764,                 1.3365,                0.61557,                 0.4675,                0.40272,                0.20737,                 1.8742,                 1.5933,                 2.7258,             0.00020919,             0.00020919,             0.00020919
                    129,                 1.0334,                0.80727,                 1.3542,                0.69708,                0.43775,                0.42665,                0.20869,                 1.8608,                 1.5802,                  2.757,             0.00020099,             0.00020099,             0.00020099
                    130,                 1.0497,                 0.7845,                 1.3347,                 0.6504,                0.38984,                0.38981,                0.19921,                 1.8732,                 1.6224,                 2.7437,              0.0001928,              0.0001928,              0.0001928
                    131,                  1.031,                0.78761,                 1.3449,                0.66608,                0.39271,                0.40137,                0.20589,                   1.85,                 1.5866,                 2.7483,              0.0001846,              0.0001846,              0.0001846
                    132,                 1.0325,                0.78845,                 1.3641,                0.64228,                0.42647,                0.39131,                0.20665,                  1.891,                 1.7111,                 2.7669,             0.00017641,             0.00017641,             0.00017641
                    133,                 1.0423,                0.78219,                 1.3528,                0.64538,                0.46794,                 0.4216,                0.20899,                 1.9011,                  1.627,                 2.8458,             0.00016821,             0.00016821,             0.00016821
