                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                  1.719,                 1.6426,                 1.8671,                0.40338,                0.20632,                0.17243,                0.09186,                 1.9795,                  2.345,                 2.5213,             0.00098775,             0.00098775,             0.00098775
                     34,                 1.6902,                 1.6154,                 1.8572,                0.54681,                0.28591,                0.25142,                0.12598,                 1.9486,                 2.0285,                 2.5115,             0.00097955,             0.00097955,             0.00097955
                     35,                 1.6491,                 1.5469,                 1.8188,                0.61566,                0.25563,                0.25513,                0.10662,                 1.9899,                 2.0834,                 2.5691,             0.00097136,             0.00097136,             0.00097136
                     36,                 1.6858,                  1.593,                 1.8417,                 0.6347,                0.32838,                0.31699,                0.14491,                 1.9563,                 2.0109,                 2.5636,             0.00096316,             0.00096316,             0.00096316
                     37,                 1.6386,                 1.5198,                 1.7945,                 0.6006,                0.34231,                0.30445,                0.13434,                 1.9914,                 1.8379,                 2.5531,             0.00095497,             0.00095497,             0.00095497
                     38,                   1.63,                 1.5297,                  1.805,                0.62407,                0.26816,                0.31536,                0.14272,                 1.9577,                  1.912,                 2.4782,             0.00094677,             0.00094677,             0.00094677
                     39,                 1.6045,                 1.4882,                 1.7759,                0.59982,                 0.3315,                 0.3256,                0.14824,                 1.9485,                 1.7021,                 2.5215,             0.00093858,             0.00093858,             0.00093858
                     40,                 1.5937,                 1.4752,                 1.7674,                0.62546,                0.28826,                0.31439,                0.14463,                 1.9301,                 1.8203,                 2.5103,             0.00093038,             0.00093038,             0.00093038
                     41,                 1.6279,                 1.5014,                  1.806,                0.62349,                0.35055,                0.32591,                0.15995,                 1.9078,                  1.774,                  2.482,             0.00092219,             0.00092219,             0.00092219
                     42,                 1.6162,                 1.5032,                   1.78,                0.59786,                0.30791,                0.30026,                0.15007,                  1.923,                 1.8266,                 2.5029,             0.00091399,             0.00091399,             0.00091399
                     43,                 1.6208,                 1.4606,                  1.763,                0.58935,                0.31649,                0.32461,                0.16295,                  1.876,                  1.812,                   2.46,             0.00090579,             0.00090579,             0.00090579
                     44,                 1.5832,                 1.4347,                 1.7637,                0.69352,                0.32096,                0.34644,                0.16024,                 1.9217,                  1.825,                 2.4916,              0.0008976,              0.0008976,              0.0008976
                     45,                  1.556,                  1.388,                 1.7239,                0.57482,                0.33849,                0.31555,                0.13961,                 1.9531,                  1.864,                 2.5114,              0.0008894,              0.0008894,              0.0008894
                     46,                 1.5686,                 1.4272,                 1.7445,                 0.5754,                0.31643,                0.31963,                 0.1556,                 1.9813,                 1.8707,                 2.5472,             0.00088121,             0.00088121,             0.00088121
                     47,                 1.5554,                 1.4183,                 1.7434,                0.54275,                0.31687,                0.31176,                0.14868,                  1.914,                 1.7165,                 2.4585,             0.00087301,             0.00087301,             0.00087301
                     48,                 1.5364,                 1.3635,                 1.7078,                0.59784,                0.32294,                0.33454,                0.16838,                 1.9087,                  1.765,                 2.4795,             0.00086482,             0.00086482,             0.00086482
                     49,                 1.5136,                 1.3365,                 1.7116,                0.68816,                0.31817,                 0.3447,                0.17305,                 1.8636,                 1.6577,                  2.445,             0.00085662,             0.00085662,             0.00085662
                     50,                 1.4945,                 1.3398,                 1.7042,                0.51464,                0.37827,                0.31083,                0.16001,                 1.8192,                  1.801,                 2.4036,             0.00084843,             0.00084843,             0.00084843
                     51,                 1.5135,                 1.3249,                 1.6886,                0.62393,                0.27809,                0.31929,                0.15658,                 1.9102,                 1.7275,                  2.487,             0.00084023,             0.00084023,             0.00084023
                     52,                  1.503,                 1.3385,                 1.6878,                0.63111,                0.38015,                0.35248,                 0.1777,                 1.8698,                 1.7739,                 2.4644,             0.00083204,             0.00083204,             0.00083204
                     53,                 1.5215,                 1.3274,                  1.683,                0.64583,                 0.2711,                0.32183,                0.13999,                 2.0989,                 1.7839,                 2.6713,             0.00082384,             0.00082384,             0.00082384
                     54,                 1.5137,                 1.3317,                 1.6996,                0.66283,                0.35685,                0.37876,                0.17043,                 1.9382,                 1.6843,                 2.4665,             0.00081565,             0.00081565,             0.00081565
                     55,                 1.4582,                  1.289,                  1.645,                0.63229,                0.30116,                0.32939,                0.18266,                 1.8444,                 1.6454,                 2.4069,             0.00080745,             0.00080745,             0.00080745
                     56,                 1.4773,                 1.2917,                 1.6705,                0.63423,                0.27422,                0.32678,                0.16198,                 1.9325,                 1.8162,                 2.4992,             0.00079925,             0.00079925,             0.00079925
                     57,                 1.4553,                 1.2702,                 1.6787,                0.61681,                0.41929,                0.37719,                0.16965,                 1.9187,                 1.6118,                 2.5179,             0.00079106,             0.00079106,             0.00079106
                     58,                  1.457,                 1.2923,                 1.6447,                0.62026,                0.33248,                 0.3532,                0.15693,                 2.0198,                 1.6804,                 2.6008,             0.00078286,             0.00078286,             0.00078286
                     59,                 1.4475,                 1.2796,                 1.6484,                0.69133,                0.28114,                0.32731,                0.16328,                 1.8684,                 1.7832,                 2.4485,             0.00077467,             0.00077467,             0.00077467
                     60,                 1.4248,                 1.2354,                   1.62,                0.60943,                0.35022,                0.32979,                0.17143,                 1.9411,                 1.6782,                 2.4649,             0.00076647,             0.00076647,             0.00076647
                     61,                 1.4296,                 1.2459,                 1.6463,                0.62806,                 0.3827,                  0.355,                0.16408,                 1.9151,                 1.6598,                 2.4656,             0.00075828,             0.00075828,             0.00075828
                     62,                 1.4124,                 1.2148,                 1.5991,                0.59452,                 0.4529,                0.35086,                0.15819,                 1.9528,                 1.6714,                 2.5993,             0.00075008,             0.00075008,             0.00075008
                     63,                 1.4351,                 1.2182,                 1.6413,                0.59786,                0.34092,                0.33663,                0.16092,                 1.9795,                  1.719,                 2.5463,             0.00074189,             0.00074189,             0.00074189
                     64,                 1.3979,                 1.1895,                 1.6112,                0.64744,                0.29575,                0.36569,                0.18429,                 1.8421,                 1.6259,                 2.4285,             0.00073369,             0.00073369,             0.00073369
                     65,                 1.3865,                 1.1838,                 1.6088,                0.67971,                0.29997,                0.35964,                0.16552,                 1.9831,                 1.6427,                  2.523,              0.0007255,              0.0007255,              0.0007255
                     66,                 1.3856,                  1.176,                 1.5766,                0.64591,                0.37135,                0.37185,                0.17624,                  1.893,                 1.5641,                 2.4348,              0.0007173,              0.0007173,              0.0007173
                     67,                 1.3743,                 1.1581,                 1.6001,                0.72411,                0.29818,                0.35629,                0.17753,                 1.8522,                 1.6871,                 2.4476,             0.00070911,             0.00070911,             0.00070911
                     68,                 1.3816,                   1.16,                 1.6008,                0.62932,                0.37971,                0.35471,                0.17717,                 1.9276,                 1.6596,                 2.4906,             0.00070091,             0.00070091,             0.00070091
                     69,                 1.3495,                 1.1541,                 1.5733,                0.67425,                0.38299,                0.36792,                0.17557,                  1.883,                 1.5258,                 2.4782,             0.00069272,             0.00069272,             0.00069272
